,endTime,artistName,trackName,msPlayed,danceability,valenceScore,artistGenres,minutesPlayed
51,2022-03-16 09:23,Jeremy Soule,Harvest Dawn,171441,0.127,0.056,"['orchestral soundtrack', 'scorecore', 'video game music']",2.85735
52,2022-03-16 09:25,Jeremy Soule,Sunrise of Flutes,176431,0.065,0.133,"['orchestral soundtrack', 'scorecore', 'video game music']",2.9405166666666664
53,2022-03-16 09:29,Jeremy Soule,Wings of Kynareth,210024,0.0854,0.0652,"['orchestral soundtrack', 'scorecore', 'video game music']",3.5004
54,2022-03-16 09:31,Jeremy Soule,All's Well,145502,0.357,0.0387,"['orchestral soundtrack', 'scorecore', 'video game music']",2.4250333333333334
55,2022-03-16 09:53,Jeremy Soule,Glory of Cyrodiil,148427,0.0725,0.0376,"['orchestral soundtrack', 'scorecore', 'video game music']",2.4737833333333334
56,2022-03-16 09:58,Jeremy Soule,Minstrel's Lament,281547,0.0674,0.0344,"['orchestral soundtrack', 'scorecore', 'video game music']",4.69245
57,2022-03-16 10:32,Never Dull,Voodoo Babe,139263,0.764,0.666,['funky house'],2.32105
58,2022-03-16 10:39,Jeremy Soule,Auriel's Ascension,185234,0.0844,0.0392,"['orchestral soundtrack', 'scorecore', 'video game music']",3.0872333333333333
59,2022-03-16 10:41,Jeremy Soule,All's Well,145502,0.357,0.0387,"['orchestral soundtrack', 'scorecore', 'video game music']",2.4250333333333334
60,2022-03-16 10:43,Jeremy Soule,Watchman's Ease,125152,0.235,0.0372,"['orchestral soundtrack', 'scorecore', 'video game music']",2.0858666666666665
61,2022-03-16 10:47,Jeremy Soule,King and Country,244584,0.168,0.0391,"['orchestral soundtrack', 'scorecore', 'video game music']",4.0764
